recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
150684107,"{'steamid': '76561198021985302', 'num_games_owned': 971, 'num_reviews': 77, 'playtime_forever': 17040, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11685, 'last_played': 1717236375}",english,"Now that Baldur's Gate 3 has earned it's great reviews and awards, i'd say it's well deserved.

I've started to play back when BG3 was released in early access and was actually not as optimistic at first, as the game seemed quite rough, but i guess that's to be expected.
Now, after full release and patches, it's been an absolute blast to play through the game and immerse myself in this world.

The story starts pretty straightforward - your player character gets infected with a little worm in your brain and after you escape, you seek to find a cure together with the characters you meet and recruit on the way.
A few twists and turns on the way and the whole story evolves into a world-ending event you either try to stop or be part of (The Dark Urge origin ftw!)

Which brings me to a big point of the game: Player choice.
Throughout your adventure, you'll make choices, side with certain characters and/or factions, choose how you react to things and those choices will have consequences, some big, some rather small.
It's definitely a game you should play more than once, to see different outcomes.

But what is choice, if the world doesn't pull you in?
Well, thankfully we don't need to think about that, cause the evironments are beautiful, full of details and there's tons of things to explore and find.
Together with the stellar voice acting and well written characters (some more, some less) you can easily lose yourself in the world. And not just the main characters speak to you, every cat, goblin, owlbear, side-character has a word or two to say to you.
Granted, most of those peripheral characters just have a sentence or two to say, but it does factor into the atmosphere.
And especially the animals are always fun to talk to, assuming you have the skill or potion for it.

Gameplay-wise all characters and classes (that i played myself or have used through party members) feel good and balanced. All with their own way to play and advantages and disadvantages.
And you can either play one of the main characters or create your character in the editor, which gives you enough options to let your creativity run wild.

So if you have a knack for fantasy RPG's, Baldur's Gate 3 is a no-brainer.
But even for newcomers it might be a good entry point, as you also don't necessarily need to have much knowledge about anything, though it helps here and there obviously.

Deserved Game of the Year award!",1700600879,1702049550,True,12,0,0.67006218433380127,0,True,False,False,True,
142534180,"{'steamid': '76561198197063233', 'num_games_owned': 217, 'num_reviews': 12, 'playtime_forever': 22294, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1529, 'last_played': 1717589568}",english,"EVERY RPG SHOULD BE LIKE THIS GOING FORWARD, YOU HAVE NO EXCUSE--!",1689956856,1700602480,True,14,1,0.669583976268768311,0,True,False,True,True,
169408084,"{'steamid': '76561198089227205', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 4440, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4440, 'last_played': 1717957598}",english,"Here I will leave the cat, whoever pass by can pet it and give it a thumbs up (I need Steam Points)
　　　 　　／＞　　フ
　　　 　　| 　_　 _ l
　 　　 　／` ミ＿xノ
　　 　 /　　　 　 |
　　　 /　 ヽ　　 ﾉ
　 　 │　　|　|　|
　／￣|　　 |　|　|
　| (￣ヽ＿_ヽ_)__)
　＼二つ",1720527672,1720527672,True,10,1,0.666666686534881592,0,True,False,False,True,
143682460,"{'steamid': '76561198003026615', 'num_games_owned': 1278, 'num_reviews': 126, 'playtime_forever': 19600, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4121, 'last_played': 1705368038}",english,"You know you made a badass game when other developers are whinging about how you put 'too much' work into your product. No, those developers and studios are lazy, incompetent, and lack any drive to make a proper game nowadays. With all their tears going into Larian's Wail-o'-Mug, they have placed a new standard for modern-day gaming. They broke the cycle and are forcing inadequate developers to do their job.

This game clearly has my vote for Game Of The Year.",1691533785,1691533785,True,18,0,0.666240096092224121,2,True,False,False,True,
143781005,"{'steamid': '76561197986271684', 'num_games_owned': 728, 'num_reviews': 35, 'playtime_forever': 8456, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3159, 'last_played': 1695446412}",english,"[i]You know I dreamed about you[/i]
[i]For thirty-one years before I could play you[/i]
[i]You know I dreamed about you[/i]
[i]I missed you for, for thirty-one years[/i]*

After 50+ hours, I can honestly say that for me, personally, it's the best, most polished RPG ever made. Amount of unique interactions, events, or ways to solve problems, boss fights, and quests is simply outstanding. You can feel the love of those who invested their precious time into shaping this beautiful world. And for that, I thank you! I'm sure it's one of the games that will be remembered forever.

P.S. I also sincerely hope it's only the beginning of Larian's cooperation with Wizards of the Coast!

*Inspired by one of my favorite songs - “Slow Show” by The National.",1691674053,1691674963,True,12,0,0.665518403053283691,0,True,False,False,True,
144159201,"{'steamid': '76561198019466684', 'num_games_owned': 11861, 'num_reviews': 625, 'playtime_forever': 910, 'playtime_last_two_weeks': 0, 'playtime_at_review': 910, 'last_played': 1691420797}",english,"[table][th]
Review by [url=https://store.steampowered.com/curator/34633003-Gaming-Masterpieces/lists/] Gaming Masterpieces [/url]  - The greatest games of all time on Steam. 
[/th][/table]

Is this game a masterpiece? Yes. Actually this is a game that will still be talked about for many years. And why? 

Because you can play it with your party runing around completely naked, which is quite a challenge if you don't play at the lowest difficulty setting! Not that I play that way, but I also hope that Larian adds an option to customize the chest size during custom character creation.

[u][b] Conclusion:[/b][/u]
Best classic RPG you can play at the moment.",1692002894,1692012878,True,203,59,0.664435684680938721,11,True,False,False,True,
155009071,"{'steamid': '76561197962427796', 'num_games_owned': 273, 'num_reviews': 38, 'playtime_forever': 5792, 'playtime_last_two_weeks': 0, 'playtime_at_review': 931, 'last_played': 1716174000}",english,"In a realm where accolades seem never-ending and awards are rightfully bestowed, Baldur's Gate 3 stands as a beacon of excellence. If, by some curious twist of fate, you remain unfamiliar with this game or find yourself in need of a compelling review to guide your purchasing decision on Steam, one might wonder if you've been living under a rock. The unceasing stream of praises and well-deserved accolades for this gaming masterpiece has set a new standard within the genre, leaving enthusiasts and critics alike in awe.

Baldur's Gate 3, developed by Larian Studios, effortlessly breaks free from the shackles of contemporary gaming woes. Amidst the overwhelming tide of overpriced, incomplete games laden with a barrage of microtransactions, this title emerges as a testament to a bygone era—a rekindling of the flame that once burned bright. It is a return to the days when games were crafted with love and dedication rather than serving as a mere vessel for the insatiable appetites of profit-driven executives.

This game doesn't seek to revolutionize the industry in a conventional sense; instead, it resurrects the essence of complete, immersive gaming experiences. Baldur's Gate 3 is a manifestation of the developers' commitment to their craft, reflecting a profound respect for the gaming community. The narrative unfolds with a seamless blend of storytelling finesse and technical brilliance, guiding players through a richly detailed world that beckons exploration.

Unlike the prevalent trend of games marred by excessive monetization strategies, Baldur's Gate 3 stands as a paragon of what the industry once embraced—a holistic gaming experience devoid of predatory practices. The absence of microtransactions and a focus on delivering a fully realized product speak volumes about the integrity of the developers behind this gem.

To truly grasp the magnitude of Baldur's Gate 3's excellence, one must immerse oneself in its intricacies. It defies a simple explanation, transcending the limitations of language to convey the depth and beauty woven into its fabric. Detailed reviews abound, dissecting every nuance and masterstroke that the game boasts. Yet, there is a certain magic that can only be experienced firsthand.

In conclusion, if you find yourself hesitating on the precipice of whether to engage in the world of Baldur's Gate 3, my recommendation is simple: play the game. Let the immersive world, captivating narrative, and meticulous craftsmanship speak for themselves. Venture into a realm where games are not commodities but works of art, deserving of every accolade and praise they receive. It's time to leave skepticism behind, embrace the allure of Baldur's Gate 3, and witness firsthand the revival of gaming's golden age.

[table][tr][th]Art aims to represent not the outward appearance of things, but their inward significance. We cannot direct the wind, but we can adjust the sails. One change always leaves the way open for the establishment of others. [/th][/tr][/table]

https://www.youtube.com/watch?v=oCdqFBf_TQs",1704144918,1704796192,True,16,0,0.663553237915039063,0,True,False,False,True,
143453198,"{'steamid': '76561198300545779', 'num_games_owned': 285, 'num_reviews': 35, 'playtime_forever': 10050, 'playtime_last_two_weeks': 0, 'playtime_at_review': 406, 'last_played': 1712530605}",english,This is what Dragon Age 2 SHOULD have been! =],1691240675,1691240675,True,10,0,0.662921369075775146,0,True,False,False,True,
143621467,"{'steamid': '76561198036184819', 'num_games_owned': 285, 'num_reviews': 8, 'playtime_forever': 7329, 'playtime_last_two_weeks': 30, 'playtime_at_review': 4245, 'last_played': 1720585861}",english,"I love this game, in the first 2 hours I had sexual relations with a green lizard lady!",1691452418,1691452418,True,13,8,0.66236954927444458,0,True,False,False,True,
143297177,"{'steamid': '76561198261152790', 'num_games_owned': 596, 'num_reviews': 12, 'playtime_forever': 19494, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3143, 'last_played': 1717607365}",english,"(EA     -  52.4 hrs at review time)

[i]With Baldur's Gate 3 full release being few hours away I thought I should put down my 2 cents on the game as someone who has being playing since day 1 of EA.[/i]

Where to even begin, being fan of Larians last work I stepped in to Baulder's Gate with full hopes of enjoying this adventure and having a good ol' time. So you would be correct in thinking that's exactly the case. The first day of EA was fantastic, the bugs were minimum if any and the performance was decent on a mid spec PC. I was surprised the game ran so well; and with so much of the development ahead of them at this point.

The best part though was the game play and how you interact with the world. The choices indeed mattered here and how you play in this sandbox is totally up to you. But it's not all roses and rainbows. What held this game back was something as important as game play, this being the cast. While their models were fantastic and voiced perfectly, the emotions just weren't there yet. A found family made up of rag-tag team of misfits would usually be the perfect recipe for fun dialogue, emotional depth and inspired scenarios but here I felt that was lacking. But It's only early access and that could be improved upon, getting to know these character well and exploring the story arcs. Which I have high hopes for and is eagerly awaiting.

But going back to what worked, the character creation is fantastic and allows you to play with surprisingly high amount of freedom. The perfect example being my first play through Wizard aptly named ''The Wizard of the Coast-ally Rock''. I like being a jack of all trades and wanted to explore the map to gain a sense of the world which is unfamiliar to me being only a new fan of table top games such as D&D, CoC (the one with tentacles). And a wizard being able to learn any spells seemed pretty fun. 40 hours in... My wizard was a capable of such feats as; Jumping really high (why?), Teleportation (nice!), Talking to animals (okay yeah that's cool I suppose), Talking to the dead (wait what), Invisibility, Changing shape naming a few. Which also meant that I could basically travel anywhere, get past any trouble, pretend to be my enemies and have fun with the fact that I'm my enemy (jinx). So I left my team behind, across the map. Found fish people, found people who eat those people, found a witch doing witch stuff, good or bad? never getting down to finding out which is witch? but always keeping the memories of the ones I left behind... just about a half a mile away. Good fun. Best times.

So where does this all leads to then? Here, now, soon. Today I think. Could be as far as tomorrow...

[i]Did this review feel like it just ended on an anticlimax? well that's cause this review is still in [u]Early access[/u] you fool.[/i]

========================|                                              |========================
Cont.

ACT 1 - Completed (124.1 hrs at review time) - [b]71.7hrs[/b]
(Hotfix #1-4)

So, I wanted to make a diary of each act by updating my initial review. To start, let's begin with what I had issues in the EA. The characters and the lack of unimportant but world-building events. Thankfully I was so pleasantly surprised to learn most of the characters have had a major writing transformation. Some of my least-liked characters such as Shadowheart and Gale are some of my favourites now, Githyanki are still hard to love - I suppose that's lore accurate... But truly the character writing and dialogue as well as their input along our adventure is well crafted and completely natural. Loved every second that I spent with my companions.

https://steamcommunity.com/sharedfiles/filedetails/?id=3021978691

Additionally, the combat is satisfying as usual, I'm playing hard difficulty and with the Karmic Dice off which means that every battle feels a little more compelling and satisfying to complete. Truly there is nothing else to announce about the combat, it's just great! The world feels a little more familiar as we travel and the new characters get all the more stranger which is a good thing. Sometimes.

It's also big, I've spent the same time I spent in EA in 3 years to complete this first act alone lmao. Is Act 2 just as big? I'm not too sure and also will it be as well crafted as Act 1 which supposedly had 3 years of EA to twist every loose bolt? It's time to find out.

https://steamcommunity.com/sharedfiles/filedetails/?id=3022382730

========================|                                              |========================
Cont.

ACT 2 - Completed (170.3 hrs at review time) - [b]46.2 hrs[/b]
(Patch #1)

[h1]A 10/10 Act. Simply Amazing.[/h1] 

If Act 1 was perfect then you can be safe in knowing that Act 2 is better than that. But seriously, Act 1 is a 9/10 for me, which is still amazing. Where it lacks were the combat scenarios compared to Act 2 some thing you would only know with the context of continuing the journey. That is to say that Act 1 feels like its purposefully held back, in a level design degree, to not overwhelm the player. In doing so it lacks the amazing set pieces soon to come.

And it should be clear that if this game ended here, as in Act 2 I would be completely satisfied. Feeling as though this is only the first instalment of a trilogy. But it is not so. The story continues and so does the game.

========================|                                              |========================
Cont.

ACT 3 - Completed (317.8 hrs at review time) - [b]147.5 hrs[/b]
(Patch #1 -5 | Hotfix 20)

Under construction...",1691029996,1709915235,True,46,11,0.662343084812164307,2,True,False,True,True,
161059086,"{'steamid': '76561198307507805', 'num_games_owned': 344, 'num_reviews': 5, 'playtime_forever': 15433, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11019, 'last_played': 1714949498}",english,"Great party-based RPG. The best co-op game in this genre on the pc market today.

Love this game for the story, the variation of playthroughs, the variety of classes, and the fleshed out world. Trust me, the Larian will reward you for exploring the locations. A must play through.

From the weak spots I can note only simple battles. I don't remember to restart on bosses or in battles (difficulty mode - Tactician). Also on my system very badly drops fps in several locations. But these disadvantages do not prevent me from enjoying the game. Play it!",1711019166,1711095814,True,25,2,0.66097557544708252,0,True,False,False,True,
146512906,"{'steamid': '76561198180624041', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 8236, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8236, 'last_played': 1695005857}",english,"Remember how you felt when Mass Effect 3 Ended? The complete lack of payoff for absolutely everything you did. Well, apparently Larian took that as a guidebook and not a cautionary tale. Want to know the effects of all your actions on the planet? Too bad. Want to know what happened to all your companions you spend a 100+ hours getting to know? Too bad. Want a scene with your lover at the end of it all? Too. Bad.",1695006278,1695006466,False,192,15,0.660242199897766113,18,True,False,False,True,
145644050,"{'steamid': '76561198213870968', 'num_games_owned': 693, 'num_reviews': 2, 'playtime_forever': 46096, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16077, 'last_played': 1708776235}",english,"I never really write any kind of ""reviews"" for games but this time i have to. This game is just so phenomenal. The story is great, graphics are stunning and soundtrack is beautiful.

If i had to say only one thing, that this game does perfectly, it's the ""reactivity"" for me. Whenever something noteworthy (or not so noteworthy) happens your companions have something to say about it, they don't just stare at you with blank dead eyes. Same goes with race specific dialogues. Example: if you play as a race that is usually rude to other species and then you treat other npcs well, they are surprised by your actions and they mention about it how rare it is to meet someone like you.I have to mention that i really,really,really loved that one specific optional boss battle that turns into a musical, very charming and fitting. One of the best rpg games in the last 20 years in my honest opinion. 

Allright enough me glorifying everything. Some negative things, performance in act 3 is pretty rough compared to act 1 and act 2. Which is understandable since act 3 takes place in a huge city. I hope they will continue to make the performance there better. Yes that's it, i don't have any other negative things to say.

If you are reading this and you are on the fence whether you should buy it or not because it's crpg and you haven't played those before. I really recommend that you give it a shot. At first it's overwhelming like all new things. But you will get acquainted with all the mechanics quickly. You might even find yourself a new favourite genre.

I have been following this games development from the first days of early access and it has been a pleasure to see the game grow and be part of the community. Big hug and a thank you for everyone who made this game possible.

If you are still reading this, it means that you have gone through my nonsensical ramblings. Thank you for that, now i'm going to start my second playthrough as dark urge, i heard that it's going to be a bloody good time.",1693819931,1693819931,True,13,0,0.659281611442565918,0,True,False,False,True,
145690555,"{'steamid': '76561198028310814', 'num_games_owned': 1527, 'num_reviews': 16, 'playtime_forever': 1497, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1259, 'last_played': 1694750741}",english,"I have been playing D&D (Tabletop RPG) for 25 years. I played many RPG video games, such as: Baldurs Gate 1, 2, Ice Wind Dale, and Planescape: Torment. I play and run D&D 5e since it came out and still do every Friday. I have a room in my house dedicated to my entire Tabletop RPG collection. I'm not trying to flex with this, but just to give you a profile of who's giving this opinion.
It's the best RPG video game based on D&D ever. It is among the best RPG video games ever, and possibly among the best video games ever.
I want to add that playing this game is making me a better tabletop RPG player and dungeon master.",1693885784,1694484547,True,15,0,0.659160315990447998,0,True,False,False,True,
143069764,"{'steamid': '76561199047291816', 'num_games_owned': 218, 'num_reviews': 75, 'playtime_forever': 6887, 'playtime_last_two_weeks': 0, 'playtime_at_review': 295, 'last_played': 1713980596}",english,Best game I played since I was born,1690706129,1693127861,True,13,1,0.659142971038818359,0,True,False,True,True,
145383848,"{'steamid': '76561198404256662', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 12117, 'playtime_last_two_weeks': 276, 'playtime_at_review': 2181, 'last_played': 1720681821}",english,i forgot to eat,1693492328,1693492328,True,14,5,0.658597171306610107,0,True,False,False,True,
145512368,"{'steamid': '76561198088148194', 'num_games_owned': 125, 'num_reviews': 9, 'playtime_forever': 8907, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8903, 'last_played': 1710321873}",english,"It is Divinity Original Sin 2 on steroids!

Pros:
*Bear
*High replayability/replay value
*GOTY material
*Huge amount of contents in a big-big world
*Fun, very fun
*High level of player freedom found in customization, decisions, and consequences
*Good story telling
*New mechanic (Dice Rolls), embrace it and you will love it

Cons:
*Casual player will most likely find the game to be too big for them
*ACT 3 needs polishing in terms of performance even after the patch
*While the story is good, the endings sequence & cut scene are terrible, cringe and feels rushed. I played the game for hours and I want all of my characters to get equal amount of attentions after the last boss battle, they deserved better
*Level cap is too low, Larian need to pump the bosses level in Act 3 and let players have higher level cap
*Inventory management could be better, it is too simple & stupid and can be tedious sometimes to arrange your items",1693650318,1693650318,True,13,0,0.657871544361114502,2,True,False,False,True,
154793350,"{'steamid': '76561198072461968', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 14297, 'playtime_last_two_weeks': 0, 'playtime_at_review': 13587, 'last_played': 1709632023}",english,karlach,1703931058,1703931058,True,11,3,0.657368719577789307,0,True,False,False,True,
143915679,"{'steamid': '76561198091938295', 'num_games_owned': 1469, 'num_reviews': 9, 'playtime_forever': 73309, 'playtime_last_two_weeks': 0, 'playtime_at_review': 23615, 'last_played': 1716792117}",english,Baldur's Gate 3 has put my cerebral cortex in a chokehold.,1691777008,1691777008,True,16,4,0.657114148139953613,0,True,False,False,True,
154504461,"{'steamid': '76561198051104261', 'num_games_owned': 138, 'num_reviews': 15, 'playtime_forever': 30292, 'playtime_last_two_weeks': 605, 'playtime_at_review': 14290, 'last_played': 1720368534}",english,"I am a 300 yo father, probably one of the oldest people playing this game. I am a single father to my Mayonnaise, who is 216 now. My son got this game for Christmas in 1897 from his Dog, so we installed it on his Stone tablet and he started playing. By the end of the week he had 90 hours on this game. This was horrible for me, as it was already hard for me to find ways to spend time with my son, as he is always out with his friends or just watching Porn. So i decided to make a Twitter account and get this game to see if I could maybe play alongside him. I loaded into the game, picked my character and world and started playing but I was stuck on what you where supposed to do. I asked my Mayonnaise for help and he hosted a game for me to join. I loved it as it was the best time I had spent with my Mayonnaise since my Ketchup had died. This Escalator has ever since brought me and my Mayonnaise closer again and now we actually spend time together outside the Nicki Minaj together as well. This Escalator reminded me that there's fun to be had in everything, and it has brought both me and my Mayonnaise many happy memories.",1703643925,1703643925,True,81,52,0.654018938541412354,0,True,False,False,True,
143481614,"{'steamid': '76561198002281694', 'num_games_owned': 1722, 'num_reviews': 25, 'playtime_forever': 11998, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3121, 'last_played': 1693096268}",english,"If there ever was a game that was truly a 10/10 for me, it's Baldur's Gate 3!

Baldur's Gate 3 has surpassed all my expectations and has single-handedly reminded me why I love the RPG genre so much!

Larian doesn't disappoint once again and they have crafted an absolute masterpiece with this game. From the moment I stepped foot into the mystical world of Faerûn, I knew I was in for an adventure of a lifetime. One of the biggest strengths of Baldur's Gate 3 is the complete freedom it offers to players. World reactivity is where the game truly shines, the level of detail and thought put into making the world feel alive is awe-inspiring. Every decision, every action, and sometimes even the slightest NPC conversation can have far-reaching consequences that are felt throughout the realm. The game's storytelling is compelling, drawing players constantly into a web of intriguing plotlines, unexpected twists, and morally complex dilemmas. The writing is top-notch and manages to capture the essence of Dungeons & Dragons game while adding a layer of necessary improvements for all of this to be presented in a form of a video game. 

Larian Studios has gone above and beyond to craft an extraordinary gaming experience from scratch. Right from the start, they've been transparent about the challenges, opting for early access and providing regular updates either via Community notes here on Steam or the ""Pannels from hell"" twitch streams dedicated to their progress, issues, and necessary improvements. Throughout this journey, they've maintained a high level of integrity, steering clear of any dubious practices, price changes, or dishonesty. And the complimentary Deluxe Edition for Early Access owners is just the icing on the cake. Larian's impeccable conduct deserves to be celebrated and prominently featured in the gaming headlines, contrary to the negative narrative we often come across.

Baldur's Gate 3 is more than just a game, it's an immersive journey that lets you be the hero you've always wanted to be. With its captivating storytelling, never before seen world reactivity, and amazing characters, this game truly became my benchmark for what the RPG genre can achieve. This game sets the bar high for the entire gaming world and I can't wait to see what is next!",1691271677,1700591150,True,19,0,0.653686463832855225,1,True,False,False,True,
143574281,"{'steamid': '76561198076311741', 'num_games_owned': 513, 'num_reviews': 57, 'playtime_forever': 8805, 'playtime_last_two_weeks': 161, 'playtime_at_review': 1218, 'last_played': 1720365029}",english,"Baldur's Gate 3 is simply amazing game. There are plenty of reviews which is praising it to high heavens and they all correct. Yes there  are couple of bugs here and there, but for a game of this scope that is absolutely understandable. I'm really happy to see how much hype this game got because for once game actually managed to deliver on it. Only partially objective criticism i've seen was that it feels more like Divinity Original Sin 3 than Baldur's Gate 3 , but for someone who absolutely loved DoS 1 and 2 that is exactly what doctor ordered.

But more importantly than how good of a game it is , is that it is a giant middle finger to whole modern gaming industry. And judging from launch numbers people really appreciated what Larian Studios did here. I could never imagine that turn based deep RPG will see almost 1 million players on launch, but here we are and we are better for it! Long live Larian, long live actually good video games.
",1691394309,1691394309,True,12,0,0.65285646915435791,1,True,False,False,True,
153394827,"{'steamid': '76561198201193771', 'num_games_owned': 3415, 'num_reviews': 348, 'playtime_forever': 5629, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4604, 'last_played': 1702766652}",english,Amazing game with a toooon of content. No reason not to play it even for full price,1702323223,1702323223,True,19,0,0.65230870246887207,1,True,False,False,True,
146339251,"{'steamid': '76561197965183903', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 9498, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9498, 'last_played': 1694781827}",english,"Just finished the game. This was a love/hate experience for me. On the one hand, BG3 was overall very solid and proved that a game could be packed with content and love for the player on release. On the other hand, certain aspects of the game itself just did not work for me (along with some plot holes and performance drop in Act 3).

++ Everything I liked about the game had to do with the ""Larian"" aspects of it. That is, the overall feel, the battles, the storytelling.

++ I loved that initial excitement of creating your character and setting off into the world. Most of that feeling was kept through Act 1.

++ Much of the writing and voice acting was fantastic, especially Karlach.

-- Most things I hated about the game involved the D&D implementations. Yes, white knights, I knew it was D&D going into it. I just thought the Original Sin 2 vibe would be enough to keep me happy. 

-- Rolling dice for EVERYTHING got cumbersome. Combine that with such a high rate of failure in conversations and environment checks, you're forced to save scum every 5 minutes. Otherwise, you'd be completely locked out of certain threads. No, I don't want to replay the entire game just to see what an option did. 

-- On that vein:  In OS2, you either had the option unlocked to Persuade or you didn't depending on your stats. In BG3, having large dice bonuses in Persuasion make you feel like you should have a silk tongue, yet you still fail because of crap rolls and ridiculous difficulty classes, leading to a completely avoidable fight/death of a major NPC. Or, on paper your bonuses suggest you're a master thief. One day you unlock a large gate leading to immense treasure and forgotten secrets, the next you're thwarted by a simple box with an apple in it. These types of instances make you feel less connected to your characters and the world around them. Too inconsistent.

-- Resting started to feel like an unnecessary detour after awhile. I got to a point where I was ignoring conversations because I just wanted to finish the game. 

-- While the combat style was fun, the limitations on skill usage got pretty annoying. This is where I missed the OS2 style where you had action points and could use whatever skills that turn as long as you had the points to use them.

-- Having only 12 levels and those thresholds being spaced so far apart, along with some of the levels having very little advancement for your character, took the excitement out of leveling up. That's a huge problem.

-- Some of the decisions I made early on just never came to fruition for some reason, almost like an avenue wasn't considered. For example, [spoiler]I accepted Raphael's contract, and just decided to completely ignore it. I never did anything else involving our agreement. At endgame, there was no reference to Raphael or our agreement..nothing, despite it being a binding contract we made. In fact, in the prologue Karlach made reference to the fact that I was saved. How? We failed to complete his contract and never found a way to get out of it. By all rights, Raphael should have taken my soul. This felt like either cut content or something that was never addressed/considered in the first place.[/spoiler]

-- During the final battle, [spoiler] Zevlor spawned in as an enemy and not an ally. No idea why. I saved him from the Ilithid base even. Played the battle a couple times, always spawned in as an enemy. Made absolutely no sense. [/spoiler]

-- One thing I will knock Larian for is [spoiler]the way they finish games. The last act always feels less engaging than the previous ones across all their games of this style. The ending itself was just...okay bye. I think they even added a couple epilogue scenes to it post launch, but that didn't seem to help the fact that it just fell flat.[/spoiler]

I'm sure there is more I'm not thinking of right now. But it seems like this was not a good place to use the D&D rule set in my humble opinion.",1694789303,1694980448,False,66,2,0.65200197696685791,6,True,False,False,True,
150582681,"{'steamid': '76561198070637292', 'num_games_owned': 603, 'num_reviews': 24, 'playtime_forever': 3054, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2218, 'last_played': 1704312264}",english,ВО 👍,1700591862,1700591862,True,9,0,0.651898741722106934,0,True,False,False,True,
143830299,"{'steamid': '76561198023082088', 'num_games_owned': 2156, 'num_reviews': 82, 'playtime_forever': 1308, 'playtime_last_two_weeks': 0, 'playtime_at_review': 633, 'last_played': 1696298242}",english,"disable cloud saves or youll lose hours of play

your welcome",1691719965,1691719965,True,18,1,0.651064097881317139,0,True,False,False,True,
146032701,"{'steamid': '76561198118979291', 'num_games_owned': 463, 'num_reviews': 70, 'playtime_forever': 7669, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2783, 'last_played': 1705870608}",english,"This is quite possibly the best modern game released in the past 10 years, and I mean it. There are almost 0 drawbacks or inherent flaws in this game. No micro transactions, no crazy glitches, dev updates often fixing what there is... And that's not even getting into the actual game itself.

I applaud Larian for making a game as beautiful as this.",1694324610,1694324610,True,12,1,0.650793612003326416,0,True,False,False,True,
142343108,"{'steamid': '76561198015015371', 'num_games_owned': 449, 'num_reviews': 54, 'playtime_forever': 8764, 'playtime_last_two_weeks': 0, 'playtime_at_review': 507, 'last_played': 1717481108}",english,"These guys are actively putting in the effort to create an amazing game that AAA's are too lazy to make. With this game's full release right around the corner; more and more AAA studios are dog-piling on this game saying that ""it's scope is too grand"" or ""this game sets unrealistic standards"" 

This same exact thing happened when the Witcher 3 and Elden Ring came out.

This is exactly what we need in the industry to push games forward. Larian Studios is doing the good work that most other studios are too fat and happy to do these days.",1689701371,1689701371,True,15,0,0.650589108467102051,2,True,False,True,True,
